userId,createdAt,countryCode_x,platform,amount,eventId,source,network,adUnitFormat,deviceId,advertisingId,packageName,adUnitName,countryCode_y,installedAt,osVersion,device,limitAdTracking,adjustId,adGroupName,trackerName,channel,campaign,creative,os_name,googleAdId,idfa,idfv,index
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:20:29.898407+00:00,us,android,0.00079,VDKK69081690714949,source 1,network 6,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:20:39.660628+00:00,us,android,0.00079,EBHN10527932980775,source 1,network 6,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:20:59.647255+00:00,us,android,0.0008,YBOV97127657852267,source 1,network 6,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:23:48.938336+00:00,us,android,0.000492312,WNGJ60637680497047,source 1,network 7,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:25:07.299672+00:00,us,android,0.0203028,XMXW27149838747399,source 1,network 7,adUnitFormat 3,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 12,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:26:30.960055+00:00,us,android,0.000492312,VJAQ65661396279095,source 1,network 7,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 03:12:58.459546+00:00,us,android,0.0203028,PCYS64554841278075,source 1,network 7,adUnitFormat 3,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 12,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 03:15:20.796641+00:00,us,android,0.0203028,UHJX53570597948847,source 1,network 7,adUnitFormat 3,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 12,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:38:36.582908+00:00,us,android,0.000309706,XVQJ21851988578982,source 1,network 7,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 5,adUnitName 13,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:43:16.333402+00:00,us,android,0.000309706,CZWI69479412336897,source 1,network 7,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 5,adUnitName 13,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:44:20.273633+00:00,us,android,0.0191492,VNIV23330447382631,source 1,network 7,adUnitFormat 3,QJYS94185817323199,PUNY73201688947662,packageName 5,adUnitName 14,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:44:54.645353+00:00,us,android,0.000309706,JLXY19092441250544,source 1,network 7,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 5,adUnitName 13,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 01:45:14.617698+00:00,us,android,0.000309706,MOCG75294570799312,source 1,network 7,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 5,adUnitName 13,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:09:52.449039+00:00,us,android,6.22e-05,ITCR18495373975293,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:10:02.498797+00:00,us,android,5.64e-05,DLBQ78314423727011,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:10:13.443415+00:00,us,android,0.000132153,GAJI77904689487690,source 1,network 2,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:10:22.447415+00:00,us,android,6.7e-05,YMIN40788801331988,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:11:24.270135+00:00,us,android,5.48e-05,WDBO84481591158212,source 1,network 17,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:11:32.825678+00:00,us,android,8.91e-05,FJKC83093733622185,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:11:44.649973+00:00,us,android,5.4e-05,HLWX37437483708479,source 1,network 17,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:11:52.476270+00:00,us,android,6.06e-05,VCZR23543144462293,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:12:02.688680+00:00,us,android,0.00119,RYIG64407636481923,source 1,network 6,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:12:12.560616+00:00,us,android,0.00106,CYQT09565719176731,source 1,network 6,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:15:12.797809+00:00,us,android,0.000115002,NBQB32951001999242,source 1,network 2,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:15:22.775701+00:00,us,android,0.000182481,IFGM59175142020597,source 1,network 15,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:15:33.024231+00:00,us,android,6.62e-05,IQOG92584522124941,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:15:39.768602+00:00,us,android,5.91e-05,WICF98458027293759,source 1,network 17,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:15:52.646940+00:00,us,android,5.62e-05,AQDF33370821688509,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:16:02.892520+00:00,us,android,0.00025,RRDW30658834038510,source 1,network 6,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:16:22.703203+00:00,us,android,5.98e-05,DXWL87599584680850,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:16:32.629733+00:00,us,android,5.68e-05,UZTL39676491797861,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:16:42.801027+00:00,us,android,7.48e-05,FCFM81570043563434,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:16:52.850531+00:00,us,android,5.35e-05,WNSG91509757213556,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:17:02.803099+00:00,us,android,7.73e-05,FRBB97668121827643,source 1,network 15,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:17:14.216163+00:00,us,android,0.00025,IAAG37937830522552,source 1,network 6,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:17:22.732656+00:00,us,android,5.62e-05,SCZU13988726120757,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:17:33.203772+00:00,us,android,5.38e-05,FJFU36912900329181,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:17:43.495798+00:00,us,android,0.000382503,MOFS27577613320140,source 1,network 15,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:17:49.844926+00:00,us,android,5.1e-05,OKIA90846026120721,source 1,network 17,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:18:03.241915+00:00,us,android,0.00129,ZGXI08613870726562,source 1,network 6,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:18:23.290755+00:00,us,android,7.38e-05,UROL40353834095867,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:18:33.583131+00:00,us,android,6.61e-05,WKDS17037958938053,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:18:43.158543+00:00,us,android,5.13e-05,AAWW39253628118313,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:18:53.118689+00:00,us,android,5.34e-05,KTOV36930624132642,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:19:03.005172+00:00,us,android,0.000178575,RMIN03922869482697,source 1,network 2,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:19:52.760941+00:00,us,android,5.85e-05,GNYM75122961036473,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:20:02.945792+00:00,us,android,0.00106,TXRA14182807983513,source 1,network 6,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:20:10.384603+00:00,us,android,0.0293132,JVTC82889955701958,source 1,network 2,adUnitFormat 3,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 12,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:20:20.208692+00:00,us,android,0.000142903,IZIA09087128797965,source 1,network 2,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:20:29.909430+00:00,us,android,0.00102,KNFB86800907039485,source 1,network 6,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 04:20:39.800514+00:00,us,android,5.57e-05,ZKNK23417087773815,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 05:14:17.976272+00:00,us,android,0.00032962,UTCP74407885696964,source 1,network 1,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 05:14:33.901551+00:00,us,android,0.00050001,GIKF50174116140867,source 1,network 2,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 05:14:44.049259+00:00,us,android,0.0312392,IQVX94506049640435,source 1,network 1,adUnitFormat 3,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 12,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 05:15:04.175162+00:00,us,android,0.000392865,LZCE64721846991231,source 1,network 2,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 05:15:13.855157+00:00,us,android,0.000492312,UOTG76163836034975,source 1,network 7,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 05:15:23.910543+00:00,us,android,0.000392865,ASVG13300336274100,source 1,network 2,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 05:15:33.955094+00:00,us,android,0.000321435,WSLH01694234481938,source 1,network 2,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 05:15:43.859903+00:00,us,android,0.000392865,ROVF59778376765987,source 1,network 2,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 05:15:54.058302+00:00,us,android,0.000392865,FYCJ29156546919043,source 1,network 2,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 05:16:03.868492+00:00,us,android,0.000321435,MIHN93376710541855,source 1,network 2,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 05:16:23.698755+00:00,us,android,0.000492312,GWLC89819140587086,source 1,network 7,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 05:16:33.699274+00:00,us,android,0.000492312,EXDT80831369062637,source 1,network 7,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 05:16:43.761178+00:00,us,android,0.00032,CQHC61098568602968,source 1,network 6,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
899f3348Lb6ff9f70416e9ad0929c38167708,2024-01-01 05:16:53.859479+00:00,us,android,0.000492312,EHER54708541833433,source 1,network 7,adUnitFormat 2,QJYS94185817323199,PUNY73201688947662,packageName 4,adUnitName 11,us,2024-01-01 01:14:27.000000 UTC,9,galaxys8active,False,IVCM96549977853590,adGroupName 10,trackerName 10,channel 3,campaign 6,creative 7,android,KANE43141898329599,,,3-6-7
